,latitude,longitude
46570,48.218999999999994,29.346999999999998
46571,49.67,39.076
46572,49.668,39.059
46573,48.56100000000001,31.119
46574,49.044,34.019
46575,49.042,34.005
46576,49.67,38.88
46577,48.388999999999996,29.791999999999998
46578,49.346000000000004,35.355
46579,47.169,23.935
46580,49.367,35.376
46581,49.173,33.946999999999996
46582,49.17100000000001,33.934
46583,49.375,35.296
46584,48.586999999999996,30.393
46585,48.583999999999996,30.377
46586,49.207,33.921
46587,49.205,33.908
46588,48.397,29.178
46589,49.427,35.336
46590,49.425,35.321999999999996
46591,48.426,29.107
46592,49.393,34.829
46593,48.42100000000001,29.104
46594,49.183,33.282
46595,49.192,33.279
46596,48.56399999999999,29.611
46597,48.607,29.611
46598,49.368,34.008
46599,49.3,33.491
46600,48.868,30.901999999999997
46601,49.562,35.236999999999995
46602,49.56,35.223
46603,49.571999999999996,35.248000000000005
46604,49.57,35.234
46605,49.54600000000001,35.056
46606,49.442,34.323
46607,49.44,34.31
46608,48.808,30.459
46609,49.03,31.541999999999998
46610,48.852,30.423000000000002
46611,49.826,36.775999999999996
46612,49.824,36.760999999999996
46613,49.823,36.746
46614,48.763000000000005,29.883000000000003
46615,49.831,36.769
46616,49.82899999999999,36.754
46617,49.611999999999995,35.071999999999996
46618,48.765,29.895
46619,49.423,33.326
46620,48.861000000000004,29.846
46621,48.858000000000004,29.829
46622,48.848,29.779
46623,48.648,28.703000000000003
46624,48.733999999999995,29.022
46625,48.73,29.004
46626,49.468,33.013000000000005
46627,49.455,32.93
46628,49.754,34.889
46629,49.765,34.9
46630,49.763000000000005,34.885999999999996
46631,49.535,32.909
46632,49.85,34.851
46633,49.887,34.976
46634,49.896,34.973
46635,49.138999999999996,30.101999999999997
46636,49.408,31.359
46637,49.935,34.466
46638,49.933,34.452
46639,49.897,34.135
46640,49.895,34.121
46641,49.853,33.835
46642,49.851000000000006,33.821
46643,49.126000000000005,29.529
46644,50.158,35.98
46645,49.852,33.764
46646,49.85,33.75
46647,49.363,30.649
46648,49.36,30.633000000000003
46649,49.357,30.618000000000002
46650,49.878,33.754
46651,49.803999999999995,33.196999999999996
46652,49.744,32.753
46653,49.751999999999995,32.749
46654,49.75,32.735
46655,49.718999999999994,32.422
46656,49.931000000000004,33.728
46657,48.626000000000005,26.574
46658,49.51,30.892
46659,49.507,30.877
46660,49.513000000000005,30.886
46661,49.433,30.388
46662,49.15,28.899
46663,50.24100000000001,35.482
46664,49.463,30.494
46665,49.46,30.478
46666,49.963,33.452
46667,49.961000000000006,33.438
46668,49.278,29.449
46669,49.288000000000004,29.444000000000003
46670,47.706,22.508000000000003
46671,50.265,35.385999999999996
46672,50.263000000000005,35.372
46673,49.9,32.503
46674,49.538999999999994,30.335
46675,49.536,30.32
46676,50.226000000000006,34.548
46677,50.07899999999999,33.475
46678,50.198,34.226
46679,50.168,33.89
46680,50.166000000000004,33.876
46681,49.336000000000006,28.923000000000002
46682,49.333,28.905
46683,49.332,28.92
46684,50.044,32.826
46685,50.042,32.812
46686,49.718999999999994,30.819000000000003
46687,51.145,42.571000000000005
46688,51.138999999999996,42.3
46689,51.397,47.196999999999996
46690,51.395,47.15
46691,50.066,32.729
46692,50.06399999999999,32.715
46693,48.63399999999999,25.34
46694,50.073,32.711999999999996
46695,50.106,32.803000000000004
46696,50.104,32.789
46697,51.394,47.18899999999999
46698,51.393,47.141999999999996
46699,48.744,25.566
46700,48.738,25.54
46701,49.653,29.875
46702,49.65,29.858
46703,51.49,46.81
46704,51.501999999999995,46.805
46705,51.185,40.703
46706,50.156000000000006,31.835
46707,49.928000000000004,30.462
46708,49.005,25.642
46709,48.347,22.726999999999997
46710,49.155,25.943
46711,50.493,33.013000000000005
46712,49.56399999999999,27.738000000000003
46713,49.574,27.733
46714,49.566,27.73
46715,49.577,27.725
46716,49.573,27.705
46717,50.263000000000005,31.186
46718,51.813,46.715
46719,51.468,40.288000000000004
46720,51.468999999999994,40.282
46721,51.518,40.608000000000004
46722,51.56,40.714
46723,51.2,36.731
46724,50.916000000000004,34.449
46725,50.925,34.446
46726,49.77,27.683000000000003
46727,51.567,39.611999999999995
46728,51.565,39.592
46729,51.577,39.61
46730,51.575,39.59
46731,49.611000000000004,26.537
46732,49.606,26.515
46733,49.608000000000004,26.534000000000002
46734,49.603,26.511999999999997
46735,51.528999999999996,37.905
46736,51.125,34.216
46737,51.46,36.667
46738,51.458,36.650999999999996
46739,51.133,34.08
46740,51.132,34.066
46741,51.047,33.478
46742,51.045,33.464
46743,15.95,39.598
46744,17.083,41.919
46745,25.523000000000003,53.135
46746,28.487,49.728
46747,28.485,49.699
46748,30.605,47.32899999999999
46749,30.603,47.308
46750,30.608,47.321999999999996
46751,30.743000000000002,48.277
46752,30.750999999999998,48.272
46753,30.685,47.32899999999999
46754,30.752,47.652
46755,30.76,47.32
46756,30.765,47.333
46757,30.763,47.312
46758,30.826999999999998,47.326
46759,30.791,46.558
46760,30.879,47.341
46761,30.877,47.32
46762,30.796,46.551
46763,30.88,47.336000000000006
46764,30.878,47.315
46765,31.000999999999998,48.132
46766,31.018,47.29
46767,31.016,47.269
46768,31.076,47.64
46769,31.074,47.617
46770,31.074,47.635
46771,31.072,47.613
46772,31.428,47.832
46773,31.677,47.435
46774,31.678,47.428000000000004
46775,32.349000000000004,47.711000000000006
46776,32.347,47.687
46777,32.346,47.707
46778,-21.718000000000004,47.003
46779,-21.99,43.61600000000001
46780,-21.61,46.551
46781,-21.511999999999997,46.615
46782,-21.449,45.668
46783,-21.448,45.661
46784,-21.430999999999997,45.698
46785,-21.183000000000003,47.776
46786,-21.264,46.675
46787,-21.37,45.672
46788,-21.268,46.67
46789,-21.368000000000002,45.687
46790,-21.37,45.668
46791,-21.215999999999998,46.913999999999994
46792,-21.345,45.663999999999994
46793,-21.033,47.688
46794,-20.985,47.723
46795,-20.962,47.735
46796,-20.963,47.721000000000004
46797,-20.965,47.706
46798,-20.959,47.729
46799,-20.905,47.818999999999996
46800,-20.894000000000002,47.818000000000005
46801,-20.846,47.95
46802,-20.846999999999998,47.937
46803,-20.840999999999998,47.943000000000005
46804,-20.846,47.722
46805,-21.08,45.47
46806,-20.749000000000002,47.68899999999999
46807,-20.75,47.675
46808,-20.734,47.716
46809,-20.688000000000002,48.011
46810,-20.724,47.714
46811,-20.725,47.7
46812,-20.683000000000003,47.744
46813,-20.671999999999997,47.743
46814,-20.636,47.943999999999996
46815,-20.447,48.32
46816,-20.424,48.011
46817,-20.305,48.161
46818,-20.247,48.13399999999999
46819,-20.249000000000002,48.121
46820,-20.348,47.126999999999995
46821,-20.35,47.11
46822,-20.569000000000003,44.9
46823,-20.009,48.33
46824,-20.017,48.178999999999995
46825,-20.381,44.843
46826,-19.974,48.363
46827,-19.975,48.351000000000006
46828,-19.998,48.074
46829,-19.965999999999998,48.357
46830,-19.968,48.345
46831,-20.372,44.836999999999996
46832,-19.993,47.976000000000006
46833,-19.929000000000002,48.238
46834,-20.25,45.474
46835,-19.904,48.361000000000004
46836,-20.266,44.824
46837,-19.883,48.123999999999995
46838,-19.801,48.451
46839,-19.802,48.43899999999999
46840,-20.198,44.854
46841,-19.764,48.58
46842,-20.183,44.873999999999995
46843,-20.185,44.852
46844,-20.187,44.83
46845,-20.189,44.808
46846,-20.192,44.786
46847,-20.176,44.806000000000004
46848,-20.202,44.849
46849,-19.741,48.607
46850,-20.186,44.87
46851,-20.189,44.848
46852,-20.191,44.826
46853,-20.194000000000003,44.803000000000004
46854,-20.173,44.868
46855,-20.176,44.846000000000004
46856,-20.178,44.824
46857,-20.18,44.802
46858,-19.713,48.42100000000001
46859,-19.715,48.41
46860,-20.121,44.861999999999995
46861,-20.132,44.751000000000005
46862,-20.092,45.011
46863,-19.658,48.702
46864,-19.659000000000002,48.69
46865,-19.692999999999998,48.419
46866,-20.07,45.093999999999994
46867,-19.665,48.56100000000001
46868,-20.094,44.724
46869,-20.097,44.702
46870,-19.664,48.567
46871,-20.122,44.743
46872,-20.070999999999998,45.086999999999996
46873,-20.096,44.74
46874,-20.098,44.718
46875,-19.62,48.596000000000004
46876,-19.629,48.525
46877,-19.632,48.417
46878,-19.91,45.968999999999994
46879,-19.602,48.498000000000005
46880,-19.592,48.496
46881,-19.631,48.09
46882,-19.605999999999998,48.308
46883,-19.625,48.083999999999996
46884,-19.567,48.378
46885,-19.567999999999998,48.365
46886,-19.994,44.723
46887,-19.539,48.434
46888,-19.512999999999998,48.478
46889,-19.515,48.467
46890,-19.539,48.18600000000001
46891,-19.489,48.511
46892,-19.489,48.504
46893,-19.447,48.593999999999994
46894,-19.881,44.923
46895,-19.445,48.451
46896,-19.399,48.576
46897,-19.4,48.56399999999999
46898,-19.838,44.698
46899,-19.863,44.629
46900,-19.866,44.606
46901,-19.369,48.648999999999994
46902,-19.843,44.693999999999996
46903,-19.359,48.41
46904,-19.3,48.556999999999995
46905,-19.301,48.545
46906,-19.3,48.551
46907,-19.302,48.538000000000004
46908,-19.252,48.766999999999996
46909,-19.247,48.73
46910,-19.272000000000002,48.534
46911,-19.284000000000002,48.196000000000005
46912,-19.21,48.62
46913,-19.212,48.608000000000004
46914,-19.25,48.303000000000004
46915,-19.253,48.278999999999996
46916,-19.254,48.266000000000005
46917,-19.256,48.254
46918,-19.257,48.243
46919,-19.206,48.571999999999996
46920,-19.252,48.20399999999999
46921,-19.205,48.578
46922,-19.236,48.25899999999999
46923,-19.229,48.233000000000004
46924,-19.232,48.208999999999996
46925,-19.178,48.552
46926,-19.207,48.328
46927,-19.208,48.317
46928,-19.21,48.305
46929,-19.211,48.293
46930,-19.198,48.315
46931,-19.2,48.303000000000004
46932,-19.201,48.291000000000004
46933,-19.175,48.42
46934,-19.176,48.409
46935,-19.191,48.29
46936,-19.131,48.68600000000001
46937,-19.133,48.675
46938,-19.127,48.638999999999996
46939,-19.128,48.626999999999995
46940,-19.149,48.465
46941,-19.15,48.453
46942,-19.171,48.287
46943,-19.176,48.251000000000005
46944,-19.117,48.637
46945,-19.119,48.626000000000005
46946,-19.12,48.614
46947,-19.152,48.358000000000004
46948,-19.122,48.273
46949,-19.063,48.658
46950,-19.064,48.646
46951,-19.090999999999998,48.43899999999999
46952,-19.340999999999998,46.073
46953,-19.477999999999998,44.542
46954,-19.483,44.537
46955,-19.287,45.958
46956,-18.898,46.376000000000005
46957,-18.996,44.472
46958,-18.635,46.86
46959,-18.831,44.441
46960,-18.695,45.222
46961,-18.694000000000003,45.217
46962,-18.221,48.001999999999995
46963,-18.159000000000002,47.373000000000005
46964,-18.415,44.43600000000001
46965,-18.247,45.395
46966,-18.372,44.246
46967,-17.683,46.233000000000004
46968,-17.301,48.898
46969,-17.315,48.792
46970,-17.316,48.781000000000006
46971,-17.294,48.8
46972,-17.782,44.788000000000004
46973,-17.288,48.777
46974,-17.26,48.838
46975,-17.261,48.827
46976,-17.253,48.787
46977,-17.254,48.776
46978,-17.237000000000002,48.828
46979,-17.243,48.786
46980,-17.244,48.775
46981,-17.227999999999998,48.827
46982,-17.223,48.718
46983,-17.563,44.763000000000005
46984,-17.034000000000002,48.456
46985,-17.000999999999998,48.468
46986,-17.002,48.457
46987,-16.951,48.393
46988,-16.932000000000002,48.441
46989,-17.186,44.78
46990,-17.188,44.76
46991,-17.185,44.773
46992,-16.637999999999998,48.684
46993,-16.628,48.683
46994,-16.597,47.738
46995,-16.346,47.948
46996,-16.285,44.935
46997,-16.17,45.724
46998,-16.173,45.717
46999,-16.003,46.809
47000,-15.462,49.527
47001,-15.953,45.742
47002,-15.955,45.726000000000006
47003,-15.943,45.724
47004,-15.507,47.511
47005,-15.149000000000001,49.735
47006,-15.168,49.063
47007,-14.994000000000002,49.729
47008,-14.995,49.72
47009,-14.377,49.059
47010,-15.287,40.311
47011,-15.280999999999999,40.02
47012,-14.169,49.31
47013,-15.280999999999999,40.016
47014,-14.135,48.625
47015,-14.009,49.468
47016,-13.999,49.475
47017,-14.0,49.466
47018,-15.107999999999999,39.949
47019,-15.112,39.907
47020,-15.109000000000002,39.945
47021,-15.113,39.903
47022,-13.882,49.528999999999996
47023,-13.912,48.913999999999994
47024,-13.907,48.883
47025,-13.927,48.665
47026,-13.954,48.464
47027,-13.899000000000001,48.802
47028,-13.9,48.793
47029,-13.876,48.898999999999994
47030,-13.863,48.787
47031,-13.865,48.777
47032,-13.857999999999999,48.78
47033,-13.859000000000002,48.77
47034,-13.775,49.24100000000001
47035,-13.765999999999998,49.239
47036,-13.827,48.79600000000001
47037,-13.817,48.805
47038,-13.818,48.795
47039,-13.824000000000002,48.614
47040,-13.879000000000001,47.981
47041,-13.885,47.938
47042,-13.782,48.661
47043,-14.802999999999999,39.766
47044,-13.717,48.472
47045,-13.613,49.156000000000006
47046,-13.614,49.146
47047,-13.444,49.5
47048,-13.207,49.293
47049,-13.112,48.858999999999995
47050,-13.027000000000001,49.196999999999996
47051,-13.029000000000002,49.188
47052,-12.953,49.528999999999996
47053,-12.950999999999999,49.218
47054,-12.765,48.966
47055,-12.619000000000002,40.054
47056,-12.615,40.046
47057,-11.908,39.965
47058,-10.544,39.719
47059,-10.548,39.681
47060,-10.557,39.713
47061,-10.54,39.711
47062,-10.312000000000001,39.82
47063,-8.24,39.211
47064,-8.236,39.203
47065,-5.8389999999999995,38.751
47066,-5.836,38.747
47067,44.913999999999994,47.193000000000005
47068,50.13399999999999,58.772
47069,50.132,58.758
47070,50.148999999999994,52.321000000000005
47071,50.145,52.301
47072,50.141000000000005,52.282
47073,50.358000000000004,49.86
47074,51.586999999999996,55.473
47075,52.58,62.751000000000005
47076,51.675,55.882
47077,51.673,55.868
47078,51.681000000000004,55.864
47079,51.871,54.761
47080,51.868,54.745
47081,51.875,54.754
47082,51.872,54.738
47083,51.567,52.76
47084,51.56399999999999,52.742
47085,51.842,53.824
47086,51.839,53.806999999999995
47087,51.647,52.792
47088,52.923,60.948
47089,52.933,60.945
47090,52.931000000000004,60.928999999999995
47091,51.586999999999996,51.757
47092,53.318999999999996,62.431999999999995
47093,52.229,54.117
47094,50.677,46.49
47095,50.668,46.456
47096,50.668,46.492
47097,50.659,46.458
47098,52.306000000000004,51.996
47099,51.994,50.132
47100,51.989,50.108999999999995
47101,51.983999999999995,50.086999999999996
47102,53.968,62.318000000000005
47103,53.966,62.299
47104,53.978,62.315
47105,53.976000000000006,62.29600000000001
47106,52.48,51.653999999999996
47107,51.492,46.801
47108,51.498999999999995,46.792
47109,52.263999999999996,49.501000000000005
47110,52.258,49.478
47111,52.333999999999996,49.431000000000004
47112,52.336000000000006,49.453
47113,52.331,49.428999999999995
47114,52.364,49.41
47115,52.358999999999995,49.386
47116,52.375,49.403
47117,51.817,46.71
47118,53.276,51.083
47119,53.272,51.06399999999999
47120,53.641999999999996,52.396
47121,53.638000000000005,52.378
47122,52.498999999999995,44.391000000000005
47123,53.895,43.453
47124,53.898,43.443999999999996
47125,57.27,52.368
47126,57.266999999999996,52.351000000000006
47127,56.085,44.166000000000004
47128,60.38399999999999,57.05
47129,51.663000000000004,-118.678
47130,51.648,-118.677
47131,51.662,-118.685
47132,51.661,-118.652
47133,42.684,-111.588
47134,42.177,-111.31299999999999
47135,11.137,34.979
47136,11.130999999999998,34.942
47137,11.125,34.974000000000004
47138,13.620999999999999,40.799
47139,13.619000000000002,40.787
47140,13.630999999999998,40.797
47141,13.629000000000001,40.785
47142,-25.368000000000002,45.368
47143,-25.361,45.361999999999995
47144,-23.615,45.755
47145,-23.616,45.748000000000005
47146,-23.183000000000003,46.691
47147,-22.853,45.481
47148,-22.855999999999998,45.477
47149,-22.419,47.035
47150,-22.476,44.405
47151,-22.045,46.398999999999994
47152,-22.046999999999997,46.38
47153,-21.848000000000003,47.556999999999995
47154,-21.811,47.181000000000004
47155,-19.525,169.447
47156,-16.255,168.09900000000002
47157,6.74,6.149
47158,7.149,0.475
47159,5.899,5.577000000000001
47160,57.088,-3.2460000000000004
47161,57.082,-3.22
47162,57.083999999999996,-3.225
47163,55.725,-123.539
47164,55.722,-123.52
47165,55.708999999999996,-123.507
47166,55.236000000000004,-122.90799999999999
47167,42.558,-123.94200000000001
47168,42.555,-123.948
47169,51.148999999999994,34.128
47170,51.152,34.082
47171,51.15,34.068000000000005
47172,51.146,34.04
47173,51.31100000000001,34.769
47174,52.068000000000005,41.715
47175,52.066,41.68899999999999
47176,52.012,39.881
47177,50.082,26.401
47178,50.077,26.379
47179,50.088,26.373
47180,50.083,26.351
47181,51.418,33.73
47182,52.288999999999994,41.297
47183,52.287,41.271
47184,52.428000000000004,43.57899999999999
47185,52.29600000000001,41.29
47186,52.294,41.265
47187,52.306999999999995,41.287
47188,51.641000000000005,34.811
47189,51.638999999999996,34.797
47190,51.681999999999995,35.056
47191,51.931999999999995,36.321
47192,51.162,30.837
47193,52.711999999999996,42.13399999999999
47194,52.715,42.129
47195,52.536,39.634
47196,52.547,39.632
47197,52.552,39.565
47198,51.625,31.954
47199,51.601000000000006,31.51
47200,52.028999999999996,33.458
47201,52.027,33.444
47202,51.777,31.787
47203,51.773999999999994,31.772
47204,51.808,31.927
47205,53.037,43.418
47206,53.036,43.409
47207,52.933,41.513999999999996
47208,52.945,41.512
47209,50.386,24.410999999999998
47210,52.663999999999994,38.071999999999996
47211,52.103,33.318000000000005
47212,52.665,37.397
47213,50.35,23.8
47214,50.902,25.433000000000003
47215,50.909,25.424
47216,52.413999999999994,33.484
47217,52.427,33.509
47218,52.425,33.495
47219,52.614,34.827
47220,52.611999999999995,34.812
47221,51.526,27.509
47222,51.532,27.500999999999998
47223,53.041000000000004,37.207
47224,51.601000000000006,27.631
47225,51.598,27.612
47226,51.498000000000005,27.006999999999998
47227,51.494,26.987
47228,51.508,27.000999999999998
47229,51.504,26.980999999999998
47230,51.591,27.103
47231,51.659,27.217
47232,51.653,27.215
47233,53.91,43.43
47234,51.633,25.82
47235,51.644,25.814
47236,54.031000000000006,43.50899999999999
47237,54.028,43.54
47238,54.027,43.505
47239,53.549,37.092
47240,53.88399999999999,39.44
47241,51.931999999999995,26.090999999999998
47242,53.879,39.258
47243,51.942,26.085
47244,52.906000000000006,31.174
47245,52.84,29.988000000000003
47246,51.95,25.23
47247,51.945,25.206999999999997
47248,52.553999999999995,27.855999999999998
47249,52.551,27.839000000000002
47250,52.722,27.956999999999997
47251,53.618,29.785999999999998
47252,54.482,33.186
47253,54.48,33.171
47254,53.251000000000005,25.813000000000002
47255,53.477,26.255
47256,53.473,26.235
47257,55.465,40.857
47258,55.566,39.912
47259,55.356,32.314
47260,56.668,42.703
47261,56.678000000000004,42.696999999999996
47262,56.07,28.829
47263,56.438,30.561999999999998
47264,26.642,14.445
47265,3.071,28.191
47266,5.609,29.752
47267,5.03,21.63
47268,6.337000000000001,29.750999999999998
47269,6.332999999999999,29.746
47270,5.7860000000000005,24.889
47271,5.7860000000000005,24.894000000000002
47272,5.784,24.881999999999998
47273,4.874,17.945
47274,6.33,27.660999999999998
47275,6.33,27.654
47276,5.782,22.901999999999997
47277,6.712999999999999,29.14
47278,6.247999999999999,22.951
47279,6.412999999999999,23.151
47280,6.632999999999999,21.123
47281,7.787999999999999,27.647
47282,7.9670000000000005,27.413
47283,7.968999999999999,27.426
47284,8.035,27.838
47285,8.052999999999999,27.663
47286,7.608,22.283
47287,7.63,22.309
47288,7.046,17.631
47289,7.044,17.637999999999998
47290,8.476,27.621
47291,8.502,27.511999999999997
47292,7.794,22.169
47293,7.792999999999999,22.159000000000002
47294,8.5,27.505
47295,8.492,27.024
47296,8.507,27.041999999999998
47297,8.591000000000001,27.405
47298,7.359,18.362000000000002
47299,7.358,18.351
47300,8.573,26.857
47301,8.599,26.761999999999997
47302,8.641,26.980999999999998
47303,8.682,27.084
47304,8.769,27.267
47305,9.002,28.799
47306,8.999,28.772
47307,8.745,26.767
47308,8.797,26.753
47309,8.851,26.971999999999998
47310,8.901,27.162
47311,8.693999999999999,25.587
47312,7.7,18.39
47313,8.936,26.504
47314,8.978,26.735
47315,8.967,26.554000000000002
47316,9.01,26.694000000000003
47317,9.008,26.676
47318,9.023,26.601
47319,7.976,18.715999999999998
47320,9.117,26.529
47321,9.109,26.523000000000003
47322,9.152000000000001,26.572
47323,9.15,26.554000000000002
47324,9.27,26.587
47325,9.308,26.36
47326,9.306000000000001,26.343000000000004
47327,8.264,18.184
47328,9.34,25.368000000000002
47329,9.338,25.353
47330,9.34,25.361
47331,9.641,27.675
47332,9.219,24.258000000000003
47333,9.229,24.256999999999998
47334,9.227,24.245
47335,9.709,27.78
47336,9.254,24.291
47337,9.737,27.776999999999997
47338,8.8,20.753
47339,8.798,20.744
47340,9.743,27.771
47341,9.459,25.399
47342,9.302,24.204
47343,9.677,26.484
47344,9.4,24.246
47345,9.399,24.234
47346,9.411,24.244
47347,9.408999999999999,24.232
47348,9.406,24.208000000000002
47349,9.404,24.195999999999998
47350,9.431000000000001,24.316999999999997
47351,9.414,24.194000000000003
47352,9.586,25.404
47353,9.599,25.418000000000003
47354,9.597000000000001,25.403000000000002
47355,9.422,24.096
47356,9.609,25.401999999999997
47357,9.607000000000001,25.386999999999997
47358,9.57,25.114
47359,9.607000000000001,25.396
47360,9.571,25.108
47361,9.806000000000001,25.689
47362,9.818,25.686999999999998
47363,10.215,28.565
47364,9.884,26.006
47365,9.31,21.764
47366,9.545,23.346
47367,9.738999999999999,24.739
47368,9.734,24.699
47369,9.731,24.673000000000002
47370,9.729,24.66
47371,9.882,25.485
47372,9.782,24.733
47373,9.754,24.524
47374,9.787,24.645
47375,9.781,24.514
47376,9.883,25.221999999999998
47377,9.788,24.487
47378,9.632,23.305
47379,9.631,23.294
47380,9.037,19.096
47381,10.247,28.057
47382,9.914,24.676
47383,10.005,25.289
47384,10.003,25.185
47385,10.039,25.285
47386,9.607999999999999,22.111
47387,9.606,22.101999999999997
47388,10.49,28.706999999999997
47389,10.493,28.726999999999997
47390,10.325,26.98
47391,10.322000000000001,26.96
47392,10.559000000000001,28.525
47393,10.559000000000001,28.52
47394,10.397,27.048000000000002
47395,10.41,27.046
47396,9.932,23.344
47397,10.474,26.928
47398,10.547,27.084
47399,10.546,27.1
47400,10.547,26.893
47401,10.588,27.011
47402,10.600999999999999,27.009
47403,10.902999999999999,29.381999999999998
47404,10.805,28.559
47405,10.919,29.381
47406,10.934000000000001,29.379
47407,10.809000000000001,28.578000000000003
47408,10.806,28.551
47409,10.917,29.405
47410,10.914000000000001,29.373
47411,10.933,29.403000000000002
47412,10.93,29.372
47413,10.671,26.73
47414,9.881,20.846999999999998
47415,10.684000000000001,26.728
47416,10.682,26.709
47417,10.683,26.723000000000003
47418,9.612,18.757
47419,9.937999999999999,20.925
47420,9.993,20.798000000000002
47421,10.057,21.179000000000002
47422,10.056000000000001,21.17
47423,10.352,21.248
47424,10.375,21.087
47425,9.889,17.698
47426,10.424000000000001,21.238000000000003
47427,10.442,21.294
47428,10.149,18.692999999999998
47429,10.629000000000001,20.734
47430,10.482999999999999,19.338
47431,10.232000000000001,17.528
47432,10.55,19.482
47433,10.272,17.515
47434,10.282,17.514
47435,10.28,17.503
47436,10.597999999999999,19.304000000000002
47437,10.664000000000001,19.317
47438,10.644,19.186
47439,10.654000000000002,19.185
47440,11.329,23.26
47441,11.11,21.665
47442,10.719000000000001,18.936
47443,11.339,23.259
47444,10.728,18.934
47445,11.35,23.035999999999998
47446,11.347999999999999,23.026
47447,10.956,20.12
47448,11.380999999999998,23.043000000000003
47449,11.425999999999998,23.229
47450,11.27,22.089000000000002
47451,11.267999999999999,22.079
47452,11.277000000000001,22.076999999999998
47453,11.165999999999999,21.278000000000002
47454,11.264000000000001,21.717
47455,11.888,26.141
47456,11.717,24.72
47457,10.619000000000002,16.973
47458,11.09,20.094
47459,11.719000000000001,24.729
47460,11.565999999999999,23.441999999999997
47461,11.565,23.43
47462,11.105,20.067
47463,11.579,23.464000000000002
47464,11.362,21.834
47465,11.389000000000001,21.761999999999997
47466,11.227,20.338
47467,12.036,26.165
47468,12.05,26.182
47469,12.1,26.176
47470,11.306,20.317
47471,11.091,18.834
47472,11.07,18.69
47473,11.08,18.712
47474,12.089,26.171999999999997
47475,11.09,18.711
47476,12.100999999999999,26.17
47477,11.195,19.36
47478,11.460999999999999,20.825
47479,11.342,19.992
47480,11.115,18.375999999999998
47481,11.328,19.7
47482,11.282,19.379
47483,11.209000000000001,18.892
47484,11.059000000000001,17.832
47485,11.435,20.313
47486,11.434000000000001,20.304000000000002
47487,11.433,20.295
47488,11.448,20.339000000000002
47489,11.447000000000001,20.33
47490,11.459000000000001,20.291
47491,11.469000000000001,20.299
47492,11.468,20.29
47493,11.334000000000001,19.295
47494,11.332,19.285999999999998
47495,11.382,19.31
47496,11.588,20.683000000000003
47497,11.587,20.674
47498,11.118,17.429000000000002
47499,11.415,19.352
47500,11.414000000000001,19.343
47501,11.347000000000001,18.642
47502,11.42,19.069000000000003
47503,11.479000000000001,19.28
47504,11.682,20.56
47505,11.681,20.551
47506,11.439,18.883
47507,11.395999999999999,18.525
47508,11.724,20.730999999999998
47509,11.434000000000001,18.658
47510,11.427999999999999,18.62
47511,11.417,18.542
47512,11.439,18.642
47513,11.424000000000001,18.545
47514,11.423,18.535
47515,11.722999999999999,20.465
47516,11.503,18.76
47517,11.564,19.109
47518,11.4,18.006
47519,11.377,17.851
47520,11.408,17.994
47521,11.827,20.811999999999998
47522,11.823,20.785
47523,11.822000000000001,20.776
47524,11.835,20.802
47525,11.524000000000001,18.593
47526,12.177,23.195
47527,11.54,18.51
47528,11.433,17.803
47529,11.559000000000001,18.577
47530,11.520999999999999,18.322
47531,11.559000000000001,18.447
47532,11.824000000000002,20.203
47533,11.823,20.194000000000003
47534,11.722999999999999,19.372
47535,11.619000000000002,18.493
47536,11.466,17.485
47537,11.687000000000001,18.885
47538,11.610999999999999,18.373
47539,11.887,20.197
47540,11.675999999999998,18.682000000000002
47541,11.645999999999999,18.477999999999998
47542,11.489,17.38
47543,11.488,17.369
47544,11.912,20.175
47545,12.776,26.480999999999998
47546,11.959000000000001,20.38
47547,11.958,20.371
47548,12.776,26.473000000000003
47549,11.825,19.125999999999998
47550,12.083,20.859
47551,11.147,14.620999999999999
47552,12.088,20.764
47553,12.087,20.755
47554,12.097000000000001,20.763
47555,12.095999999999998,20.754
47556,12.032,20.172
47557,12.03,20.163
47558,12.025,20.127
47559,12.024000000000001,20.118
47560,12.05,20.234
47561,12.048,20.225
47562,12.039000000000001,20.162
47563,12.054,20.011
47564,12.052999999999999,20.002
47565,12.165,20.663
47566,12.164000000000001,20.654
47567,12.163,20.645
47568,12.092,20.145
47569,12.09,20.136
47570,12.062000000000001,19.936
47571,12.174000000000001,20.662
47572,12.1,20.143
47573,12.071,19.935
47574,12.110999999999999,20.151
47575,12.109000000000002,20.142
47576,12.081,19.942999999999998
47577,12.190999999999999,20.643
47578,13.024000000000001,26.923000000000002
47579,11.238,14.283
47580,11.235,14.264000000000001
47581,13.037,26.921999999999997
47582,12.384,21.768
47583,12.382,21.758000000000003
47584,13.040999999999999,26.721999999999998
47585,13.085999999999999,26.76
47586,12.224,20.168
47587,12.222999999999999,20.159000000000002
47588,12.11,19.375999999999998
47589,13.081,26.756
47590,12.247,20.137
47591,12.245999999999999,20.128
47592,12.255999999999998,20.135
47593,13.095,26.314
47594,12.3,20.249000000000002
47595,12.298,20.24
47596,12.297,20.230999999999998
47597,12.309000000000001,20.248
47598,12.307,20.239
47599,11.329,13.812999999999999
47600,12.308,20.167
47601,12.155,19.051
47602,11.328,13.806
47603,13.133,26.302
47604,13.130999999999998,26.281999999999996
47605,13.159,26.298000000000002
47606,11.5,14.3
47607,11.505999999999998,14.238
47608,11.525,13.8
47609,11.520999999999999,13.78
47610,11.600999999999999,14.024000000000001
47611,13.171,24.724
